frequency,raw
124.440873,0.8157838463
125.3433,0.8038019531
126.252272,0.7922795078
127.167835,0.7814178427
128.090037,0.7714267972
129.018927,0.762524973
129.954554,0.7549399963
130.896965,0.7488960002
131.846211,0.7437157505
132.80234,0.7389168122
133.765403,0.7345201521
134.73545,0.7305474189
135.712532,0.7270209623
136.6967,0.7239638513
137.688004,0.7213998942
138.686497,0.719353389
139.692232,0.7178001673
140.705259,0.7166190979
141.725633,0.7156738926
142.753407,0.714822084
143.788633,0.713914835
144.831368,0.7127967448
145.881663,0.7113056483
146.939576,0.7092487829
148.00516,0.7052440068
149.078472,0.6987848122
150.159567,0.6901903658
151.248503,0.6797952115
152.345335,0.667949751
153.450121,0.6550207371
154.562918,0.6413917797
155.683786,0.6274177163
156.812782,0.6111145445
157.949966,0.5916750252
159.095396,0.5697178348
160.249132,0.5458904918
161.411235,0.5208702491
162.581766,0.4953650109
163.760785,0.4701142732
164.948354,0.4458566777
166.144536,0.4215681642
167.349392,0.3965891377
168.562985,0.3711457941
169.785379,0.3454745655
171.016638,0.3198224343
172.256825,0.2944472559
173.506007,0.2696180888
174.764247,0.2456034559
176.031612,0.2220937812
177.308167,0.1988486001
178.59398,0.1758848524
179.889117,0.1532200099
181.193647,0.1308720902
182.507637,0.1088596714
183.831155,0.0872019062
185.164272,0.06591361053
186.507056,0.04482123013
187.859578,0.02388758631
189.221908,0.003194250986
190.594118,-0.01717377883
191.976279,-0.03712797855
193.368463,-0.05657619078
194.770742,-0.07542251741
196.183191,-0.09357241441
197.605883,-0.1111621472
199.038892,-0.1283077712
200.482293,-0.1450304831
201.936161,-0.1613527058
203.400573,-0.1772981294
204.875604,-0.1928917518
206.361332,-0.2081599216
207.857834,-0.2231379396
209.365189,-0.2380976175
210.883474,-0.253043659
212.41277,-0.2678065747
213.953157,-0.2822095077
215.504714,-0.2960680098
217.067522,-0.3091898128
218.641664,-0.3213745929
220.227222,-0.3324280487
221.824277,-0.3426967091
223.432914,-0.3524358483
225.053217,-0.3616798979
226.68527,-0.3704651273
228.329159,-0.3788297036
229.984968,-0.3868137511
231.652786,-0.3944594147
233.332698,-0.401818328
235.024792,-0.4091431164
236.729158,-0.4164376183
238.445883,-0.423558044
240.175058,-0.4303543514
241.916772,-0.4366700569
243.671117,-0.4423420406
245.438184,-0.4472003469
247.218066,-0.4510849871
249.010855,-0.4544190045
250.816646,-0.4574666755
252.635531,-0.4602443427
254.467607,-0.462769238
256.312969,-0.4650595111
258.171713,-0.4671342594
260.043937,-0.469013558
261.929737,-0.4707236617
263.829213,-0.4724263448
265.742464,-0.4741388233
267.66959,-0.4757892052
269.61069,-0.4773024535
271.565868,-0.4786002906
273.535224,-0.4796011002
275.518861,-0.480219827
277.516884,-0.480380339
279.529395,-0.480380339
281.556502,-0.480380339
283.598308,-0.480380339
