frequency,raw
107.696489,-2.117763173
108.477488,-2.117763173
109.264151,-2.117763173
110.056518,-2.117763173
110.854632,-2.117763173
111.658534,-2.117763173
112.468265,-2.117763173
113.283868,-2.117763173
114.105386,-2.117763173
114.932862,-2.117763173
115.766338,-2.117763173
116.605859,-2.117763173
117.451468,-2.117763173
118.303208,-2.117763173
119.161126,-2.117763173
120.025265,-2.117763173
120.895671,-2.117763173
121.772388,-2.117763173
122.655464,-2.117763173
123.544943,-2.117763173
124.440873,-2.117763173
125.3433,-2.117651668
126.252272,-2.116394679
127.167835,-2.114009812
128.090037,-2.110848807
129.018927,-2.107279434
129.954554,-2.103685994
130.896965,-2.100469817
131.846211,-2.09804979
132.80234,-2.096452603
133.765403,-2.095099232
134.73545,-2.093915892
135.712532,-2.092838975
136.6967,-2.091801985
137.688004,-2.090735457
138.686497,-2.08956686
139.692232,-2.088220511
140.705259,-2.086641809
141.725633,-2.084872598
142.753407,-2.082942549
143.788633,-2.080879592
144.831368,-2.078712968
145.881663,-2.076473269
146.939576,-2.074192483
148.00516,-2.071904032
149.078472,-2.069642817
150.159567,-2.067445709
151.248503,-2.065357111
152.345335,-2.063353205
153.450121,-2.061382701
154.562918,-2.059392011
155.683786,-2.057325181
156.812782,-2.055123819
157.949966,-2.052727016
159.095396,-2.050071279
160.249132,-2.047082476
161.411235,-2.043506264
162.581766,-2.039330443
163.760785,-2.03467202
164.948354,-2.029653457
166.144536,-2.024402844
167.349392,-2.01905407
168.562985,-2.013747002
169.785379,-2.008627667
171.016638,-2.003696622
172.256825,-1.998735871
173.506007,-1.993739146
174.764247,-1.988706185
176.031612,-1.983636726
177.308167,-1.978530504
178.59398,-1.973387253
179.889117,-1.968206703
181.193647,-1.962988585
182.507637,-1.957732626
183.831155,-1.952438551
185.164272,-1.947106084
186.507056,-1.941734948
187.859578,-1.93632486
189.221908,-1.930875539
190.594118,-1.925400962
191.976279,-1.919992665
193.368463,-1.914612523
194.770742,-1.909191421
196.183191,-1.903657194
197.605883,-1.897934533
199.038892,-1.891944889
200.482293,-1.88560517
201.936161,-1.87885922
203.400573,-1.871756543
204.875604,-1.864365534
206.361332,-1.85675777
207.857834,-1.84900811
209.365189,-1.841194794
210.883474,-1.833399551
212.41277,-1.825699321
213.953157,-1.817997389
215.504714,-1.810239604
217.067522,-1.802425561
218.641664,-1.794554851
220.227222,-1.786627065
221.824277,-1.778641787
223.432914,-1.770598601
225.053217,-1.762497087
226.68527,-1.754336822
228.329159,-1.74611738
229.984968,-1.737838331
231.652786,-1.729499245
233.332698,-1.721099684
235.024792,-1.712639211
236.729158,-1.704111246
238.445883,-1.69547363
240.175058,-1.686738907
241.916772,-1.67793315
243.671117,-1.669083613
245.438184,-1.660218757
247.218066,-1.651368298
249.010855,-1.642563236
250.816646,-1.633846347
252.635531,-1.625291184
254.467607,-1.616846349
256.312969,-1.608436583
258.171713,-1.599983252
260.043937,-1.591404244
261.929737,-1.582613866
263.829213,-1.573522728
265.742464,-1.564036132
267.66959,-1.554102663
269.61069,-1.543798178
271.565868,-1.533218092
273.535224,-1.522462187
275.518861,-1.511634743
277.516884,-1.500844679
279.529395,-1.490205691
281.556502,-1.479736517
283.598308,-1.469266354
285.654922,-1.458789436
287.726449,-1.448308183
289.813,-1.437825103
291.914681,-1.427342791
294.031604,-1.416863933
296.163878,-1.406391307
298.311615,-1.395927787
300.474927,-1.38549153
302.653927,-1.375443386
304.848729,-1.365729946
307.059448,-1.356065
309.286198,-1.346149608
311.529096,-1.335671708
313.788259,-1.324305718
316.063806,-1.311702019
318.355854,-1.297648802
320.664525,-1.282339574
322.989937,-1.266019515
325.332213,-1.248945223
327.691474,-1.231385072
330.067845,-1.21361957
332.461449,-1.195941736
334.87241,-1.178657476
