frequency,raw
20,-0.05178851845
20.145037,-0.05178851845
20.291126,-0.05178851845
20.438274,-0.05178851845
20.58649,-0.05178851845
20.73578,-0.05178851845
20.886153,-0.05178851845
21.037616,-0.05178851845
21.190178,-0.05178851845
21.343846,-0.05178851845
21.498628,-0.05178851845
21.654533,-0.05178851845
21.811569,-0.05178851845
21.969743,-0.05178851845
22.129064,-0.05178851845
22.289541,-0.05178851845
22.451181,-0.05178851845
22.613994,-0.05178851845
22.777988,-0.05178851845
22.94317,-0.05178851845
23.109551,-0.05178851845
23.277138,-0.05178851845
23.44594,-0.05178851845
23.615967,-0.05178851845
23.787226,-0.05178851845
23.959728,-0.05178851845
24.13348,-0.05178851845
24.308493,-0.05178851845
24.484774,-0.05178851845
24.662334,-0.05178851845
24.841182,-0.05178851845
25.021327,-0.05178851845
25.202778,-0.05178851845
25.385544,-0.05178851845
25.569637,-0.05178851845
25.755064,-0.05178851845
25.941836,-0.05178851845
26.129962,-0.05178851845
26.319453,-0.05178851845
26.510318,-0.05178851845
26.702567,-0.05178851845
26.89621,-0.05178851845
27.091257,-0.05178851845
27.287719,-0.05178851845
27.485606,-0.05178851845
27.684927,-0.05178851845
27.885694,-0.05178851845
28.087917,-0.05178851845
28.291607,-0.05178851845
28.496773,-0.05178851845
28.703428,-0.05178851845
28.911581,-0.05178851845
29.121243,-0.05178851845
29.332426,-0.05178851845
29.545141,-0.05178851845
29.759398,-0.05178851845
29.975209,-0.05178851845
30.192584,-0.05178851845
30.411537,-0.05178851845
30.632077,-0.05178851845
30.854216,-0.05178851845
31.077966,-0.05178851845
31.303339,-0.05178851845
31.530346,-0.05178851845
31.759,-0.05178851845
31.989311,-0.05178851845
32.221293,-0.05178851845
32.454957,-0.05178851845
32.690316,-0.05178851845
32.927381,-0.05178851845
33.166166,-0.05178851845
33.406682,-0.05178851845
33.648942,-0.05178851845
33.89296,-0.05178851845
34.138746,-0.05178851845
34.386316,-0.05178851845
34.63568,-0.05178851845
34.886853,-0.05178851845
35.139847,-0.05178851845
35.394676,-0.05178851845
35.651353,-0.05178851845
35.909892,-0.05178851845
36.170305,-0.05178851845
36.432607,-0.05178851845
36.696811,-0.05178851845
36.962931,-0.05178851845
37.23098,-0.05178851845
37.500974,-0.05178851845
37.772926,-0.05178851845
38.046849,-0.05178851845
38.32276,-0.05178851845
38.600671,-0.05178851845
38.880597,-0.05178851845
39.162553,-0.05178851845
39.446554,-0.05178851845
39.732615,-0.05178851845
40.02075,-0.05178851845
40.310975,-0.05178851845
40.603304,-0.05178851845
40.897753,-0.05178851845
41.194338,-0.05178851845
41.493073,-0.05178851845
41.793975,-0.05178851845
42.097059,-0.05178851845
42.40234,-0.05178851845
42.709836,-0.05178851845
43.019561,-0.05178851845
43.331533,-0.05178851845
43.645767,-0.05178851845
43.96228,-0.05178851845
44.281088,-0.05178851845
44.602208,-0.05178851845
44.925656,-0.05178851845
45.251451,-0.05178851845
45.579608,-0.05178851845
45.910144,-0.05178851845
46.243078,-0.05178851845
46.578426,-0.05178851845
46.916206,-0.05178851845
47.256435,-0.05178851845
47.599132,-0.05178851845
47.944314,-0.05178851845
48.291999,-0.05178851845
48.642206,-0.05178851845
48.994952,-0.05178851845
49.350256,-0.05178851845
49.708137,-0.05178851845
50.068613,-0.05178851845
50.431703,-0.05178851845
50.797427,-0.05178851845
51.165802,-0.05178851845
51.536849,-0.05178851845
51.910587,-0.05178851845
52.287035,-0.05178851845
52.666213,-0.05178851845
53.04814,-0.05178851845
53.432838,-0.05178851845
53.820325,-0.05178851845
54.210622,-0.05178851845
54.603749,-0.05178851845
54.999728,-0.05178851845
55.398578,-0.05178851845
55.80032,-0.05178851845
56.204976,-0.05178851845
56.612566,-0.05178851845
57.023112,-0.05178851845
57.436635,-0.05178851845
57.853158,-0.05178851845
58.2727,-0.05178851845
58.695285,-0.05178851845
59.120935,-0.05178851845
59.549671,-0.05178851845
59.981517,-0.05178851845
60.416494,-0.05178851845
60.854625,-0.05178851845
61.295934,-0.05178851845
61.740443,-0.05178851845
62.188176,-0.05178851845
62.639156,-0.05178851845
63.093406,-0.05178851845
63.55095,-0.05178851845
64.011812,-0.05178851845
64.476016,-0.05178851845
64.943587,-0.05178851845
65.414548,-0.05178851845
65.888925,-0.05178851845
66.366742,-0.05178851845
66.848024,-0.05178851845
67.332796,-0.05178851845
67.821083,-0.05178851845
68.312912,-0.05178851845
68.808307,-0.05178851845
69.307295,-0.05178851845
69.809901,-0.05178851845
70.316153,-0.05178851845
70.826075,-0.05178851845
71.339695,-0.05178851845
71.85704,-0.05178851845
72.378137,-0.05178851845
72.903013,-0.05178851845
73.431695,-0.05178851845
73.964211,-0.05178851845
74.500588,-0.05178851845
75.040856,-0.05178851845
75.585041,-0.05178851845
76.133173,-0.05178851845
76.685279,-0.05178851845
77.24139,-0.05178851845
77.801533,-0.05178851845
78.365738,-0.05178851845
78.934035,-0.05178851845
79.506453,-0.05178851845
80.083022,-0.05178851845
80.663773,-0.05178851845
81.248735,-0.05178851845
81.837939,-0.05178851845
82.431415,-0.05178851845
83.029196,-0.05178851845
83.631312,-0.05178851845
84.237794,-0.05178851845
84.848674,-0.05178851845
85.463984,-0.05178851845
86.083756,-0.05178851845
86.708023,-0.05178851845
87.336817,-0.05178851845
87.970171,-0.05178851845
88.608118,-0.05178851845
89.250691,-0.05178851845
89.897924,-0.05178851845
90.54985,-0.05178851845
91.206504,-0.05178851845
91.867921,-0.05178851845
92.534133,-0.05178851845
93.205177,-0.05178851845
93.881088,-0.05178851845
94.5619,-0.05178851845
95.247649,-0.05178851845
95.938371,-0.05178851845
96.634102,-0.05178851845
97.334878,-0.05178851845
98.040736,-0.05178851845
98.751713,-0.05178851845
99.467846,-0.05178851845
100.189173,-0.05178851845
100.91573,-0.05178851845
101.647556,-0.05178851845
102.384689,-0.05178851845
103.127168,-0.05178851845
103.875031,-0.05178851845
104.628318,-0.05178851845
105.387067,-0.05178851845
106.151319,-0.05178851845
106.921112,-0.05178851845
107.696489,-0.05178851845
108.477488,-0.05178851845
109.264151,-0.05178851845
110.056518,-0.05178851845
110.854632,-0.05178851845
111.658534,-0.05178851845
112.468265,-0.05178851845
113.283868,-0.05178851845
114.105386,-0.05178851845
114.932862,-0.05178851845
