frequency,raw
579.926683,0.8397818516
584.132227,0.867528564
588.368268,0.8947810479
592.635029,0.9221525174
596.932732,0.9495088
601.2616,0.9775278891
605.621862,1.006412893
610.013743,1.035752025
614.437473,1.065497294
618.893284,1.095519056
623.381407,1.125406633
627.902078,1.15496966
632.455532,1.183357659
637.042007,1.210681712
641.661742,1.238223895
646.31498,1.266021419
651.001961,1.294410347
655.722932,1.32372247
660.478139,1.353213155
665.26783,1.382403227
670.092255,1.411843545
674.951666,1.441975197
679.846316,1.472330643
684.776462,1.502418041
689.742361,1.532692685
694.744272,1.563684145
699.782456,1.594937574
704.857176,1.62596857
709.968697,1.657085143
715.117286,1.688555991
720.303212,1.720109946
725.526745,1.75156029
730.788159,1.782962272
736.087728,1.814312995
741.425728,1.845638414
746.802439,1.877113972
752.218141,1.907558636
757.673117,1.937025192
763.167652,1.96505687
768.702032,1.991333614
774.276547,2.016943447
779.891487,2.042845218
785.547146,2.06848926
791.243819,2.093149492
796.981803,2.11694376
802.761399,2.140552874
808.582907,2.164013204
814.446632,2.186449519
820.35288,2.207823378
826.301959,2.228869964
832.29418,2.249749767
838.329855,2.27039496
844.409301,2.29072673
850.532833,2.311054257
856.700773,2.331762412
862.913442,2.35222536
869.171164,2.371977947
875.474266,2.391784842
881.823077,2.412141149
888.217929,2.432419505
894.659156,2.452546471
901.147093,2.472897862
907.68208,2.49366611
914.264457,2.514300498
920.89457,2.534610752
927.572762,2.55534049
934.299384,2.576643982
941.074787,2.597815172
947.899323,2.618809433
954.773351,2.639912716
961.697227,2.661322108
968.671315,2.68364539
975.695977,2.706554946
982.771582,2.729988264
989.898498,2.753490289
997.077097,2.776832429
1004.307754,2.800059634
1011.590847,2.823249266
1018.926756,2.847131437
1026.315863,2.871705333
1033.758556,2.897349558
1041.255222,2.924168295
1048.806252,2.952425276
1056.412042,2.982067894
1064.072987,3.012551032
1071.789489,3.043973991
1079.561949,3.076405768
1087.390775,3.109905044
1095.276374,3.144649069
1103.219158,3.180577489
1111.219542,3.217223974
1119.277943,3.254846661
1127.394783,3.293758065
1135.570485,3.334022757
1143.805476,3.376381891
1152.100186,3.420514522
1160.455048,3.466011214
1168.870498,3.511701031
1177.346976,3.555928696
1185.884924,3.597742125
1194.484788,3.637839361
1203.147017,3.6790334
1211.872063,3.72345342
1220.660382,3.772170739
1229.512432,3.828072886
1238.428677,3.888598232
1247.40958,3.951555349
1256.455612,4.017766859
1265.567244,4.085462302
1274.744953,4.153745529
1283.989217,4.218364936
1293.300519,4.278942621
1302.679345,4.337821916
1312.126185,4.396991414
1321.641532,4.457850364
1331.225883,4.519841649
1340.879738,4.583085967
1350.603602,4.64788672
1360.397982,4.713973861
1370.263389,4.781590281
1380.200338,4.84963371
1390.209349,4.917877425
